Date,Region,Total_State_Infections,XFG.1.1,XFG.6,BA.3.2,XFJ,XFG.14.1,RV.1,XFG,PQ.17,NB.1.8.1,LF.7.9,XFZ,PQ.2.8.1,XFG.2.5.1,XFG.23.1.3,Other,LF.7,XFV,XFG.10.4,NW.1,BQ.1.1,XFY,XFC,PQ.2.1.6,PQ.17.11,KP.3.1.1,XFG.1,XEC,MC.1,LP.8.1,KP.3,JN.1,JN.1.7,B.1.1.529,XDV.1,PA.1,BA.5,BA.2,XEC.4,XBB.1.5,XBB.1.16,JN.1.16.1,MC.10.1,LF.7.7.2,LF.7.7.1,LF.7.2.1,KP.1.1.3,JN.1.16,XEK,MC.28.1,HV.1,EG.5,XEQ,LB.1.3.1,KP.2.3,JN.1.18,BQ.1,LF.3.1,KS.1,LB.1,KP.1.1,MC.19,KP.2,JN.1.11.1,LP.1,JN.1.18.6,GK.1.1,KV.2,JN.1.13,HF.1,XBB.1.16.15,KP.2.15,CH.1.1,BA.4.6,KP.4.1,JN.1.8.1,JN.1.32,JG.3,BF.7,XBB.1.9.1,XBB.1.16.11,KW.1.1,KQ.1,KP.1.2,JN.1.13.1,XDP,BA.2.86,BA.2.12.1,XBB.1.5.68,JN.1.4.3,EG.5.1.8,BA.1.1,XBB.2.3,XBB.1.16.6,XBB,JF.1,GE.1,XBB.1.16.1,HK.3,FL.1.5.1,XBB.1.16.17,JD.1.1,GK.2,BA.5.2.6,XBB.1.5.70,XBB.1.9.2,XBB.1.5.72,XBB.1.5.10,XBB.1.42.2,EG.6.1,XBB.2.3.8,XBB.1.5.59,XBB.1.5.1,FD.1.1,BF.11,FE.1.1,BA.2.75,EU.1.1,BA.4,FD.2,B.1.617.2,BN.1,BA.2.75.2
2023-03-20,US,339082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,24403,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2695,730,0,263857,1068,0,0,0,0,0,0,0,0,0,11,38,0,0,0,0,8895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446,65,0,0,0,31,515,4576,12,0,0,0,0,0,20,49,264,0,14,30,701,0,8848,0,27,359,128,12,0,0,0,146,0,1633,88,994,0,0,0,130,4013,49,140,85,367,136,29,8217,10,1128,185
2023-03-21,US,341170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,0,0,0,0,23956,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2640,719,0,265627,1236,0,0,0,0,0,0,0,0,0,12,52,0,0,0,0,8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471,63,0,0,0,32,500,4891,12,0,0,0,0,0,20,50,295,0,14,31,772,0,8863,0,27,428,133,13,0,0,0,144,0,1761,89,1025,0,0,0,133,4103,49,137,99,359,151,29,8263,10,1111,181
2023-03-22,US,343258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0,0,0,23502,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2585,707,0,267399,1407,0,0,0,0,0,0,0,0,0,13,66,0,0,0,0,8545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495,62,0,0,0,32,485,5210,12,0,0,0,0,0,20,51,326,0,14,32,845,0,8878,0,28,497,138,13,0,0,0,142,0,1890,91,1056,0,0,0,136,4194,49,134,113,351,166,29,8309,11,1095,177
2023-03-23,US,345346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,0,0,0,0,23040,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2528,696,0,269173,1579,0,0,0,0,0,0,0,0,0,13,81,0,0,0,0,8366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,60,0,0,0,33,470,5532,13,0,0,0,0,0,20,53,357,0,15,32,918,0,8892,0,29,568,142,13,0,0,0,140,0,2020,92,1088,0,0,0,139,4286,49,131,127,342,181,29,8355,11,1078,172
2023-03-24,US,347434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,0,0,22571,0,0,0,0,0,0,0,0,0,0,10,0,21,0,0,2471,684,0,270948,1754,0,0,0,0,0,0,0,0,0,14,96,0,0,0,0,8185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543,58,0,0,0,33,455,5858,13,0,0,0,0,0,21,54,389,0,15,33,993,0,8905,0,30,639,147,13,0,0,0,138,0,2152,94,1119,0,0,0,143,4378,49,128,142,334,196,29,8401,11,1061,167
2023-03-25,US,349521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,0,0,0,0,22094,0,0,0,0,0,0,0,0,0,0,10,0,21,0,0,2413,673,0,272725,1930,0,0,0,0,0,0,0,0,0,15,111,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3568,57,0,0,0,34,440,6188,13,0,0,0,0,0,21,55,421,0,15,34,1068,0,8918,0,31,712,152,13,0,0,0,136,0,2286,96,1152,0,0,0,146,4472,49,125,156,325,212,29,8447,11,1044,163
2023-03-26,US,337068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,0,0,0,20717,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2256,633,0,263152,2021,0,0,0,0,0,0,0,0,0,15,121,0,0,0,0,7490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443,53,0,0,0,33,407,6251,13,0,0,0,0,0,20,54,434,0,15,33,1096,0,8562,0,30,752,150,13,0,0,0,128,0,2320,93,1135,0,0,0,143,4377,47,117,164,303,218,28,8141,11,983,152
2023-03-27,US,324614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0,0,0,19383,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2105,595,0,253568,2101,0,0,0,0,0,0,0,0,0,15,129,0,0,0,0,6996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,49,0,0,0,32,375,6293,12,0,0,0,0,0,19,53,446,0,14,32,1120,0,8208,0,30,788,148,13,0,0,0,121,0,2346,91,1117,0,0,0,140,4277,45,109,170,282,224,27,7836,11,925,141
2023-03-28,US,312161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,0,0,0,18092,0,0,0,0,0,0,0,0,0,0,9,0,19,0,0,1959,558,0,243973,2168,0,0,0,0,0,0,0,0,0,15,137,0,0,0,0,6519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3194,45,0,0,0,31,344,6314,12,0,0,0,0,0,19,51,455,0,14,31,1138,0,7857,0,29,819,146,12,0,0,0,113,0,2364,88,1097,0,0,0,137,4173,43,101,176,262,228,26,7532,11,868,130
2023-03-29,US,299707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,16846,0,0,0,0,0,0,0,0,0,0,9,0,18,0,0,1818,522,0,234368,2224,0,0,0,0,0,0,0,0,0,15,144,0,0,0,0,6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069,42,0,0,0,30,315,6315,11,0,0,0,0,0,18,50,463,0,13,31,1152,0,7508,0,28,845,144,12,0,0,0,106,0,2373,86,1075,0,0,0,133,4064,41,94,180,243,231,24,7227,10,813,120
2023-03-30,US,287254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,15643,0,0,0,0,0,0,0,0,0,0,9,0,18,0,0,1683,487,0,224752,2268,0,0,0,0,0,0,0,0,0,15,150,0,0,0,0,5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944,38,0,0,0,28,287,6294,11,0,0,0,0,0,17,49,468,0,13,30,1161,0,7163,0,28,866,141,12,0,0,0,99,0,2373,83,1051,0,0,0,130,3950,39,87,184,224,233,23,6923,10,760,111
2023-03-31,US,274800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,14483,0,0,0,0,0,0,0,0,0,0,8,0,17,0,0,1553,454,0,215125,2300,0,0,0,0,0,0,0,0,0,15,155,0,0,0,0,5188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2819,35,0,0,0,27,260,6252,11,0,0,0,0,0,17,47,471,0,12,29,1165,0,6821,0,27,882,138,11,0,0,0,93,0,2365,80,1026,0,0,0,126,3832,37,80,187,206,235,22,6619,10,708,101
2023-04-01,US,262346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,13367,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1427,421,0,205488,2320,0,0,0,0,0,0,0,0,0,15,159,0,0,0,0,4777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693,32,0,0,0,26,235,6190,10,0,0,0,0,0,16,46,472,0,12,28,1164,0,6481,0,26,894,134,11,0,0,0,86,0,2348,77,998,0,0,0,122,3708,36,74,189,189,235,21,6316,9,659,93
2023-04-02,US,259997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,0,0,0,12792,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1360,406,0,203759,2423,0,0,0,0,0,0,0,0,0,15,168,0,0,0,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,30,0,0,0,26,219,6353,10,0,0,0,0,0,16,46,490,0,12,28,1205,0,6393,0,27,936,136,11,0,0,0,83,0,2417,77,1008,0,0,0,123,3725,35,70,197,179,243,21,6256,9,635,88
2023-04-03,US,257648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,12225,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1294,390,0,202028,2523,0,0,0,0,0,0,0,0,0,16,177,0,0,0,0,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,29,0,0,0,26,204,6513,10,0,0,0,0,0,16,46,507,0,12,28,1245,0,6306,0,27,978,138,11,0,0,0,80,0,2484,78,1018,0,0,0,124,3741,35,67,205,170,252,20,6196,9,612,83
2023-04-04,US,255299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,11667,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1229,375,0,200295,2621,0,0,0,0,0,0,0,0,0,16,186,0,0,0,0,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,27,0,0,0,26,189,6668,10,0,0,0,0,0,16,47,525,0,12,28,1284,0,6218,0,27,1020,139,11,0,0,0,78,0,2549,78,1027,0,0,0,124,3755,34,63,213,160,260,20,6136,9,589,78
2023-04-05,US,252950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,11116,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1165,360,0,198560,2717,0,0,0,0,0,0,0,0,0,16,194,0,0,0,0,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606,25,0,0,0,26,174,6820,10,0,0,0,0,0,16,47,541,0,12,28,1322,0,6132,0,27,1060,141,11,0,0,0,75,0,2613,78,1036,0,0,0,125,3769,34,60,221,151,268,20,6076,9,566,73
2023-04-06,US,250601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,10574,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1102,345,0,196823,2811,0,0,0,0,0,0,0,0,0,17,203,0,0,0,0,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584,23,0,0,0,26,159,6967,10,0,0,0,0,0,16,47,558,0,12,28,1360,0,6046,0,28,1099,142,11,0,0,0,72,0,2675,78,1045,0,0,0,125,3782,33,56,229,142,276,20,6016,9,544,68
2023-04-07,US,248252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,10040,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1040,331,0,195084,2902,0,0,0,0,0,0,0,0,0,17,211,0,0,0,0,3524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,22,0,0,0,26,145,7111,10,0,0,0,0,0,16,47,574,0,12,29,1396,0,5961,0,28,1137,144,11,0,0,0,69,0,2735,78,1053,0,0,0,126,3794,33,53,236,133,283,19,5957,10,522,63
2023-04-08,US,245903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,9515,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,978,317,0,193343,2992,0,0,0,0,0,0,0,0,0,17,219,0,0,0,0,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,20,0,0,0,26,131,7250,10,0,0,0,0,0,15,47,589,0,12,29,1431,0,5876,0,28,1175,145,11,0,0,0,66,0,2794,78,1061,0,0,0,126,3806,32,50,244,125,291,19,5897,10,500,59
2023-04-09,US,242905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0,0,0,0,8973,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,916,302,0,191089,3070,0,0,0,0,0,0,0,0,0,18,227,0,0,0,0,3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,19,0,0,0,26,117,7367,10,0,0,0,0,0,15,47,603,0,12,29,1462,0,5776,0,28,1208,146,11,0,0,0,63,0,2844,77,1066,0,0,0,127,3806,32,47,250,116,297,19,5822,10,478,54
2023-04-10,US,239907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,8442,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,854,287,0,188832,3146,0,0,0,0,0,0,0,0,0,18,234,0,0,0,0,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,17,0,0,0,25,103,7478,10,0,0,0,0,0,15,47,615,0,12,29,1491,0,5677,0,28,1240,147,11,0,0,0,61,0,2892,77,1070,0,0,0,127,3805,31,44,257,107,303,18,5747,10,455,50
2023-04-11,US,236908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,7922,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,794,273,0,186573,3220,0,0,0,0,0,0,0,0,0,18,241,0,0,0,0,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453,15,0,0,0,25,89,7583,10,0,0,0,0,0,15,47,628,0,12,29,1519,0,5578,0,28,1271,148,11,0,0,0,58,0,2937,77,1074,0,0,0,127,3803,31,40,263,99,309,18,5672,10,434,45
2023-04-12,US,233910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,7412,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,735,259,0,184312,3290,0,0,0,0,0,0,0,0,0,18,247,0,0,0,0,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424,14,0,0,0,25,76,7684,10,0,0,0,0,0,15,47,640,0,12,29,1546,0,5481,0,28,1300,148,11,0,0,0,55,0,2981,77,1078,0,0,0,127,3799,30,37,268,90,315,18,5597,10,412,41
2023-04-13,US,230912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,6912,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,678,245,0,182048,3357,0,0,0,0,0,0,0,0,0,19,253,0,0,0,0,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,12,0,0,0,25,63,7780,10,0,0,0,0,0,15,47,651,0,11,29,1572,0,5384,0,28,1329,149,11,0,0,0,53,0,3022,76,1081,0,0,0,127,3795,29,34,274,82,321,17,5522,10,391,37
2023-04-14,US,227913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,6423,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,621,231,0,179781,3422,0,0,0,0,0,0,0,0,0,19,259,0,0,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,11,0,0,0,25,50,7871,10,0,0,0,0,0,15,47,662,0,11,28,1597,0,5287,0,28,1356,150,11,0,0,0,50,0,3061,76,1083,0,0,0,127,3789,29,31,279,74,326,17,5447,9,371,32
2023-04-15,US,224915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,5944,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,566,218,0,177497,3483,0,0,0,0,0,0,0,0,0,19,265,0,0,0,0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336,9,0,0,0,25,38,7956,9,0,0,0,0,0,14,47,673,0,11,28,1620,9,5191,0,28,1382,150,11,0,0,0,47,9,3098,76,1085,0,0,0,127,3782,28,28,284,66,331,17,5372,9,351,28
2023-04-16,US,222015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,5730,0,0,0,0,0,0,0,0,0,0,7,0,16,0,0,550,224,0,174310,3733,0,0,0,0,0,0,0,0,0,21,279,0,0,0,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297,9,0,0,0,24,37,8115,17,0,0,0,0,0,14,47,687,0,11,30,1711,19,5187,0,30,1507,151,11,0,0,0,46,21,3156,84,1102,0,0,0,135,3734,33,28,311,68,357,16,5240,10,340,28
2023-04-17,US,219115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,5520,0,0,0,0,0,0,0,0,0,0,7,0,18,0,0,535,230,0,171147,3974,0,0,0,0,0,0,0,0,0,23,293,0,0,0,0,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2258,9,0,0,0,24,35,8267,24,0,0,0,0,0,14,46,700,0,11,31,1798,29,5182,0,31,1628,151,11,0,0,0,45,32,3211,92,1118,0,0,0,143,3686,38,28,338,70,382,16,5110,10,330,27
2023-04-18,US,216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,5314,0,0,0,0,0,0,0,0,0,0,7,0,20,0,0,519,236,0,168007,4208,0,0,0,0,0,0,0,0,0,24,307,0,0,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219,9,0,0,0,24,34,8413,31,0,0,0,0,0,14,45,713,0,11,33,1883,38,5175,0,33,1744,152,11,0,0,0,43,43,3263,100,1133,0,0,0,151,3637,43,27,364,72,406,16,4981,10,319,26
2023-04-19,US,213316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,5111,0,0,0,0,0,0,0,0,0,0,7,0,21,0,0,504,242,0,164891,4435,0,0,0,0,0,0,0,0,0,26,319,0,0,0,0,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,9,0,0,0,24,33,8551,38,0,0,0,0,0,14,44,725,0,11,34,1965,47,5166,0,34,1858,152,11,0,0,0,42,54,3313,108,1148,0,0,0,158,3589,47,27,388,74,429,15,4854,10,309,25
2023-04-20,US,210416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,4912,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0,489,247,0,161798,4654,0,0,0,0,0,0,0,0,0,28,332,0,0,0,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,9,0,0,0,24,31,8683,45,0,0,0,0,0,14,43,736,0,11,36,2044,55,5156,0,36,1967,152,11,0,0,0,41,64,3361,115,1162,0,0,0,166,3541,52,26,412,76,452,15,4728,10,299,24
2023-04-21,US,207516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,4716,0,0,0,0,0,0,0,0,0,0,7,0,25,0,0,474,253,0,158728,4865,0,0,0,0,0,0,0,0,0,29,344,0,0,0,0,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,9,0,0,0,24,30,8808,52,0,0,0,0,0,14,42,747,0,11,37,2120,64,5144,0,37,2073,152,11,0,0,0,40,74,3406,122,1174,0,0,0,173,3493,56,26,436,78,474,15,4605,10,289,23
2023-04-22,US,204616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,4524,0,0,0,0,0,0,0,0,0,0,7,0,26,0,0,460,257,0,155682,5068,0,0,0,0,0,0,0,0,0,31,355,0,0,0,0,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067,9,0,0,0,23,29,8926,58,0,0,0,0,0,13,42,758,0,11,38,2193,72,5130,0,38,2175,153,10,0,0,0,39,84,3448,129,1186,0,0,0,179,3444,60,26,458,79,495,14,4482,10,280,23
2023-04-23,US,206296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,4433,0,0,0,0,0,0,0,0,0,0,7,0,28,0,0,456,268,0,156125,5383,0,0,0,0,0,0,0,0,0,33,374,0,0,0,0,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075,9,0,0,0,24,28,9242,65,0,0,0,0,0,14,42,785,0,11,40,2315,81,5231,0,40,2325,156,11,0,0,0,38,96,3567,139,1225,0,0,0,190,3473,65,26,491,83,527,14,4461,10,276,22
2023-04-24,US,207976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,4341,0,0,0,0,0,0,0,0,0,0,7,0,30,0,0,452,279,0,156554,5703,0,0,0,0,0,0,0,0,0,35,394,0,0,0,0,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,9,0,0,0,24,28,9563,73,0,0,0,0,0,14,42,812,0,11,42,2438,91,5333,0,42,2478,160,11,0,0,0,38,107,3687,149,1264,0,0,0,201,3502,71,26,524,86,559,14,4438,10,273,22
2023-04-25,US,209656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,4247,0,0,0,0,0,0,0,0,0,0,7,0,32,0,0,447,290,0,156969,6027,0,0,0,0,0,0,0,0,0,37,414,0,0,0,0,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,9,0,0,0,24,27,9887,81,0,0,0,0,0,14,42,840,0,11,44,2563,101,5435,0,44,2632,163,11,0,0,0,37,119,3809,159,1303,0,0,0,212,3530,76,26,557,90,592,14,4415,10,269,22
2023-04-26,US,211335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,4150,0,0,0,0,0,0,0,0,0,0,7,0,34,0,0,443,301,0,157371,6356,0,0,0,0,0,0,0,0,0,39,434,0,0,0,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,9,0,0,0,25,27,10216,89,0,0,0,0,0,14,42,869,0,11,46,2690,111,5539,0,46,2789,167,11,0,0,0,37,132,3933,169,1343,0,0,0,223,3559,82,26,591,93,626,15,4391,10,266,21
2023-04-27,US,213015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,4052,0,0,0,0,0,0,0,0,0,0,7,0,37,0,0,438,312,0,157760,6689,0,0,0,0,0,0,0,0,0,42,454,0,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,9,0,0,0,25,26,10548,97,0,0,0,0,0,14,42,897,0,12,49,2818,122,5644,0,49,2947,171,11,0,0,0,37,144,4058,180,1383,0,0,0,234,3588,87,26,625,97,660,15,4365,11,262,21
2023-04-28,US,214695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,3951,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,433,323,0,158134,7026,0,0,0,0,0,0,0,0,0,44,475,0,0,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,9,0,0,0,25,25,10884,105,0,0,0,0,0,14,42,926,0,12,51,2948,132,5749,0,51,3108,174,12,0,0,0,36,156,4184,190,1424,0,0,0,246,3617,93,27,660,101,694,15,4339,11,258,21
2023-04-29,US,216375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,3848,0,0,0,0,0,0,0,0,0,0,7,0,41,0,0,428,335,0,158495,7369,0,0,0,0,0,0,0,0,0,46,496,0,0,0,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123,9,0,0,0,26,25,11225,113,0,0,0,0,0,15,43,955,0,12,53,3080,143,5856,0,53,3271,178,12,0,0,0,36,169,4312,201,1465,0,0,0,258,3646,99,27,695,104,729,15,4312,11,254,20
2023-04-30,US,216604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,3719,0,0,0,0,0,0,0,0,0,0,7,0,43,0,0,420,344,0,157786,7664,0,0,0,0,0,0,0,0,0,49,513,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117,9,0,0,0,26,24,11492,121,0,0,0,0,0,15,42,978,0,12,55,3192,152,5924,0,55,3414,181,12,0,0,0,35,180,4412,210,1497,0,0,0,268,3650,104,27,726,107,759,14,4255,11,248,20
2023-05-01,US,216833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,3589,0,0,0,0,0,0,0,0,0,0,7,0,45,0,0,413,354,0,157074,7960,0,0,0,0,0,0,0,0,0,51,531,0,0,0,0,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,9,0,0,0,26,23,11760,128,0,0,0,0,0,15,42,1002,0,12,57,3305,162,5992,0,57,3556,183,12,0,0,0,35,192,4512,220,1529,0,0,0,278,3654,110,27,757,110,789,14,4198,11,243,19
2023-05-02,US,217062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,3458,0,0,0,0,0,0,0,0,0,0,8,0,47,0,0,405,363,0,156361,8256,0,0,0,0,0,0,0,0,0,53,549,0,0,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,9,0,0,0,26,22,12028,136,0,0,0,0,0,15,42,1025,0,12,59,3417,172,6060,0,59,3699,186,12,0,0,0,34,204,4612,229,1560,0,0,0,288,3659,115,27,788,113,819,14,4141,12,237,19
2023-05-03,US,217291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,3328,0,0,0,0,0,0,0,0,0,0,8,0,49,0,0,397,372,0,155646,8553,0,0,0,0,0,0,0,0,0,55,567,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097,9,0,0,0,26,22,12297,144,0,0,0,0,0,15,42,1048,0,12,61,3530,182,6128,0,61,3842,189,12,0,0,0,33,215,4713,238,1592,0,0,0,298,3663,120,27,820,116,850,14,4084,12,231,18
2023-05-04,US,217520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,3197,0,0,0,0,0,0,0,0,0,0,8,0,51,0,0,389,382,0,154929,8851,0,0,0,0,0,0,0,0,0,57,585,0,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,9,0,0,0,27,21,12567,151,0,0,0,0,0,15,42,1071,0,12,63,3643,191,6196,0,63,3986,191,12,0,0,0,33,227,4813,248,1624,0,0,0,308,3667,125,27,851,119,880,14,4027,12,226,18
2023-05-05,US,217749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,3066,0,0,0,0,0,0,0,0,0,0,8,0,53,0,0,381,391,0,154210,9149,0,0,0,0,0,0,0,0,0,59,603,0,0,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,9,0,0,0,27,20,12837,159,0,0,0,0,0,15,41,1094,0,12,65,3757,201,6265,0,65,4130,194,12,0,0,0,32,239,4914,257,1656,0,0,0,318,3672,131,27,882,122,910,14,3969,12,220,17
2023-05-06,US,217978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,2934,0,0,0,0,0,0,0,0,0,0,8,0,55,0,0,373,401,0,153489,9448,0,0,0,0,0,0,0,0,0,61,621,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,9,0,0,0,27,19,13108,167,0,0,0,0,0,15,41,1118,0,13,67,3870,211,6334,0,67,4274,197,13,0,0,0,31,251,5015,267,1688,0,0,0,328,3676,136,27,913,125,941,14,3912,12,214,17
